START,UTC,PHONE_STEP,WEARABLE_STEP
1648487220000,9,0.0,16.0
1648487280000,9,21.0,0.0
1648487760000,9,14.0,0.0
1648487820000,9,0.0,11.0
1648487880000,9,0.0,30.0
1648487940000,9,0.0,24.0
1648497000000,9,0.0,10.0
1648497240000,9,8.0,0.0
1648498440000,9,0.0,21.0
1648511340000,9,0.0,11.0
1648514040000,9,0.0,11.0
1648516380000,9,0.0,13.0
1648516620000,9,6.0,0.0
1648516920000,9,8.0,0.0
1648516980000,9,26.0,19.0
1648517040000,9,64.0,34.0
1648517100000,9,7.0,0.0
1648517280000,9,89.0,84.0
1648517340000,9,120.0,120.0
1648517400000,9,124.0,123.0
1648517460000,9,125.0,121.0
1648517520000,9,122.0,122.0
1648517580000,9,121.0,119.0
1648517640000,9,117.0,123.0
1648517700000,9,127.0,125.0
1648517760000,9,128.0,126.0
1648517820000,9,126.0,127.0
1648517880000,9,113.0,119.0
1648517940000,9,126.0,124.0
1648518000000,9,117.0,119.0
1648518060000,9,108.0,102.0
1648518120000,9,123.0,119.0
1648518180000,9,111.0,106.0
1648518240000,9,93.0,82.0
1648518300000,9,125.0,135.0
1648518360000,9,125.0,131.0
1648518420000,9,118.0,129.0
1648518480000,9,112.0,118.0
1648518540000,9,120.0,129.0
1648518600000,9,116.0,125.0
1648518660000,9,127.0,128.0
1648518720000,9,81.0,81.0
1648518840000,9,50.0,53.0
1648518900000,9,74.0,68.0
1648518960000,9,10.0,52.0
1648519020000,9,0.0,8.0
1648520160000,9,7.0,0.0
1648523880000,9,0.0,19.0
1648523940000,9,0.0,24.0
1648524000000,9,0.0,12.0
1648524240000,9,0.0,13.0
1648553280000,9,0.0,10.0
1648554600000,9,0.0,21.0
1648554660000,9,0.0,7.0
1648554960000,9,0.0,18.0
1648559640000,9,0.0,16.0
1648560180000,9,0.0,13.0
1648560300000,9,0.0,10.0
1648560360000,9,0.0,13.0
1648560480000,9,0.0,11.0
1648560660000,9,0.0,13.0
1648560780000,9,34.0,13.0
1648560840000,9,13.0,0.0
1648560900000,9,0.0,13.0
1648560960000,9,28.0,8.0
1648561020000,9,30.0,0.0
1648561080000,9,26.0,0.0
1648561140000,9,60.0,0.0
