START,UTC,PHONE_STEP,WEARABLE_STEP
1653263760000,9,27.0,0.0
1653268140000,9,6.0,0.0
1653274680000,9,48.0,0.0
1653274740000,9,9.0,0.0
1653274860000,9,64.0,0.0
1653274920000,9,77.0,0.0
1653274980000,9,125.0,0.0
1653275040000,9,61.0,0.0
1653275160000,9,17.0,0.0
1653275220000,9,18.0,0.0
1653275340000,9,17.0,0.0
1653275520000,9,50.0,0.0
1653275580000,9,102.0,0.0
1653275640000,9,61.0,0.0
1653275760000,9,18.0,0.0
1653275820000,9,93.0,0.0
1653275880000,9,20.0,0.0
1653276120000,9,10.0,0.0
1653276180000,9,50.0,0.0
1653276240000,9,35.0,0.0
1653277440000,9,69.0,0.0
1653277680000,9,12.0,0.0
1653277920000,9,14.0,0.0
1653278220000,9,11.0,0.0
1653278280000,9,10.0,0.0
1653278460000,9,11.0,0.0
1653278520000,9,12.0,0.0
1653278820000,9,14.0,0.0
1653278880000,9,116.0,0.0
1653278940000,9,119.0,0.0
1653279000000,9,116.0,0.0
1653279060000,9,119.0,0.0
1653279120000,9,38.0,0.0
1653279240000,9,25.0,0.0
1653279600000,9,93.0,0.0
1653279660000,9,57.0,0.0
1653279840000,9,93.0,0.0
1653279900000,9,103.0,0.0
1653279960000,9,96.0,0.0
1653280080000,9,116.0,0.0
1653280140000,9,93.0,0.0
1653280200000,9,85.0,0.0
1653280260000,9,56.0,0.0
1653280320000,9,113.0,0.0
1653280380000,9,95.0,0.0
1653280440000,9,116.0,0.0
1653280500000,9,116.0,0.0
1653280560000,9,112.0,0.0
1653280620000,9,114.0,0.0
1653280680000,9,118.0,0.0
1653280740000,9,119.0,0.0
1653280800000,9,92.0,0.0
1653280860000,9,121.0,0.0
1653280920000,9,107.0,0.0
1653280980000,9,60.0,0.0
1653281040000,9,47.0,0.0
1653281100000,9,107.0,0.0
1653281160000,9,103.0,0.0
1653281220000,9,90.0,0.0
1653281280000,9,16.0,0.0
1653281340000,9,24.0,0.0
1653281460000,9,31.0,0.0
1653281520000,9,10.0,0.0
1653282240000,9,7.0,0.0
1653283680000,9,42.0,0.0
1653283740000,9,41.0,0.0
1653283800000,9,52.0,0.0
1653297420000,9,59.0,0.0
1653300960000,9,19.0,0.0
1653301020000,9,44.0,0.0
1653305880000,9,6.0,0.0
1653307560000,9,9.0,0.0
1653311100000,9,7.0,0.0
1653362040000,9,0.0,36.0
1653362160000,9,54.0,14.0
1653362280000,9,0.0,34.0
1653362340000,9,103.0,87.0
1653362400000,9,112.0,108.0
1653362460000,9,116.0,117.0
1653362520000,9,123.0,129.0
1653362580000,9,60.0,60.0
1653362640000,9,123.0,122.0
1653362700000,9,125.0,121.0
1653362760000,9,107.0,102.0
1653362820000,9,42.0,28.0
1653362880000,9,126.0,124.0
1653362940000,9,125.0,121.0
1653363000000,9,125.0,124.0
1653363060000,9,125.0,130.0
1653363120000,9,124.0,126.0
1653363180000,9,125.0,110.0
1653363240000,9,123.0,119.0
1653363300000,9,64.0,71.0
1653363360000,9,29.0,44.0
1653363480000,9,126.0,122.0
1653363540000,9,120.0,114.0
1653363600000,9,48.0,61.0
1653363720000,9,34.0,0.0
1653363780000,9,92.0,84.0
1653363840000,9,36.0,39.0
1653363900000,9,16.0,18.0
1653364020000,9,0.0,28.0
1653364080000,9,0.0,11.0
1653364260000,9,0.0,25.0
1653364380000,9,0.0,14.0
1653364440000,9,55.0,0.0
1653364500000,9,0.0,99.0
1653364560000,9,0.0,126.0
1653364620000,9,0.0,130.0
1653364680000,9,0.0,102.0
1653364740000,9,55.0,59.0
1653364800000,9,21.0,52.0
1653364860000,9,20.0,30.0
1653365040000,9,27.0,24.0
1653365100000,9,8.0,13.0
1653365340000,9,0.0,29.0
1653365400000,9,0.0,37.0
1653365520000,9,0.0,17.0
1653365820000,9,0.0,10.0
1653365880000,9,0.0,6.0
1653365940000,9,0.0,30.0
1653366000000,9,0.0,17.0
1653366120000,9,0.0,12.0
1653366300000,9,0.0,21.0
1653366360000,9,0.0,24.0
1653366720000,9,27.0,19.0
1653366780000,9,15.0,20.0
1653366960000,9,0.0,14.0
1653367080000,9,0.0,13.0
1653367200000,9,15.0,33.0
1653367260000,9,1.0,2.0
1653367440000,9,0.0,10.0
1653367620000,9,17.0,0.0
1653367740000,9,72.0,75.0
1653367800000,9,104.0,113.0
1653367860000,9,117.0,115.0
1653367920000,9,93.0,113.0
1653367980000,9,76.0,107.0
1653368040000,9,111.0,119.0
1653368100000,9,112.0,116.0
1653368160000,9,118.0,118.0
1653368220000,9,115.0,113.0
1653368280000,9,0.0,108.0
1653368340000,9,0.0,122.0
1653368400000,9,0.0,112.0
1653368460000,9,0.0,116.0
1653368520000,9,0.0,118.0
1653368580000,9,0.0,115.0
1653368640000,9,0.0,113.0
1653368700000,9,0.0,116.0
1653368760000,9,0.0,115.0
1653368820000,9,0.0,116.0
1653368880000,9,0.0,117.0
1653368940000,9,0.0,119.0
1653369000000,9,0.0,119.0
1653369060000,9,0.0,121.0
1653369120000,9,0.0,127.0
1653369180000,9,0.0,117.0
1653369240000,9,54.0,118.0
1653369300000,9,121.0,118.0
1653369360000,9,107.0,120.0
1653369420000,9,32.0,124.0
1653369480000,9,48.0,112.0
1653369540000,9,20.0,123.0
1653369600000,9,0.0,116.0
1653369660000,9,0.0,122.0
1653369720000,9,0.0,119.0
1653369780000,9,0.0,118.0
1653369840000,9,0.0,121.0
1653369900000,9,0.0,118.0
1653369960000,9,0.0,123.0
1653370020000,9,0.0,104.0
1653370080000,9,0.0,99.0
1653370140000,9,0.0,81.0
1653370200000,9,90.0,112.0
1653370260000,9,35.0,55.0
1653370320000,9,0.0,14.0
1653370380000,9,39.0,26.0
1653370440000,9,51.0,45.0
1653370800000,9,12.0,0.0
1653371100000,9,0.0,10.0
1653371160000,9,19.0,0.0
1653371340000,9,14.0,0.0
1653371460000,9,37.0,40.0
1653371520000,9,112.0,114.0
1653371580000,9,106.0,102.0
1653371640000,9,45.0,45.0
1653371700000,9,72.0,68.0
1653371760000,9,40.0,46.0
1653371820000,9,9.0,0.0
1653371880000,9,26.0,14.0
1653371940000,9,47.0,52.0
1653372000000,9,51.0,4.0
1653372060000,9,16.0,0.0
1653378960000,9,23.0,0.0
1653379020000,9,25.0,0.0
1653379800000,9,78.0,0.0
1653379860000,9,42.0,0.0
1653379920000,9,24.0,0.0
1653381360000,9,15.0,0.0
1653381420000,9,12.0,0.0
1653388920000,9,18.0,0.0
1653388980000,9,11.0,0.0
1653389040000,9,41.0,0.0
1653390300000,9,0.0,19.0
1653390360000,9,0.0,14.0
1653390420000,9,0.0,6.0
1653390480000,9,0.0,29.0
1653391380000,9,0.0,26.0
1653391440000,9,0.0,12.0
1653404460000,9,0.0,10.0
1653405900000,9,0.0,20.0
1653405960000,9,0.0,21.0
1653409020000,9,0.0,12.0
1653441480000,9,0.0,57.0
1653441540000,9,0.0,15.0
1653442980000,9,22.0,0.0
