START,UTC,PHONE_STEP,WEARABLE_STEP
1626402000000,9,7.0,0.0
1626406980000,9,6.0,0.0
1626428760000,9,0.0,10.0
1626428940000,9,0.0,10.0
1626429000000,9,0.0,10.0
1626429180000,9,0.0,13.0
1626429240000,9,0.0,10.0
1626429480000,9,0.0,16.0
1626429600000,9,0.0,21.0
1626430380000,9,0.0,16.0
1626430440000,9,0.0,13.0
1626430560000,9,0.0,22.0
1626445920000,9,12.0,0.0
1626445980000,9,13.0,0.0
1626460500000,9,17.0,0.0
1626460560000,9,7.0,10.0
1626461940000,9,7.0,0.0
1626462780000,9,8.0,0.0
1626492120000,9,7.0,0.0
1626492180000,9,20.0,14.0
1626535800000,9,16.0,0.0
1626536220000,9,14.0,0.0
1626536640000,9,30.0,0.0
1626536880000,9,6.0,0.0
1626538260000,9,27.0,0.0
1626538380000,9,7.0,0.0
1626546300000,9,7.0,0.0
1626552060000,9,6.0,0.0
1626552120000,9,11.0,0.0
1626554040000,9,10.0,0.0
1626554100000,9,10.0,0.0
1626564540000,9,13.0,0.0
1626564600000,9,20.0,0.0
1626568200000,9,12.0,0.0
1626568380000,9,35.0,0.0
1626568440000,9,40.0,0.0
1626568500000,9,17.0,0.0
1626569160000,9,7.0,0.0
1626572100000,9,7.0,0.0
1626573960000,9,8.0,0.0
1626577680000,9,12.0,0.0
1626577920000,9,12.0,0.0
1626577980000,9,11.0,0.0
1626578100000,9,14.0,0.0
1626586560000,9,6.0,0.0
1626586740000,9,15.0,0.0
1626586800000,9,11.0,0.0
1626588060000,9,9.0,0.0
1626588240000,9,17.0,0.0
1626596520000,9,9.0,0.0
1626633120000,9,0.0,19.0
1626633180000,9,0.0,6.0
1626647460000,9,0.0,15.0
1626647520000,9,0.0,17.0
1626665640000,9,0.0,16.0
1626665760000,9,0.0,10.0
1626666360000,9,0.0,30.0
1626666540000,9,0.0,11.0
1626667020000,9,0.0,10.0
1626667980000,9,0.0,13.0
1626668040000,9,0.0,27.0
1626668220000,9,0.0,32.0
1626668400000,9,59.0,63.0
1626668460000,9,80.0,84.0
1626668520000,9,123.0,120.0
1626668580000,9,123.0,121.0
1626668640000,9,122.0,111.0
1626668700000,9,130.0,132.0
1626668760000,9,118.0,117.0
1626668820000,9,117.0,120.0
