START,UTC,PHONE_STEP,WEARABLE_STEP
1627073460000,9,13.0,0.0
1627073640000,9,17.0,0.0
1627073700000,9,12.0,0.0
1627074660000,9,19.0,0.0
1627074720000,9,12.0,0.0
1627074780000,9,18.0,0.0
1627074840000,9,8.0,0.0
1627083900000,9,0.0,10.0
1627084200000,9,8.0,0.0
1627084260000,9,2.0,7.0
1627084320000,9,24.0,13.0
1627084380000,9,59.0,43.0
1627084440000,9,33.0,44.0
1627084980000,9,64.0,52.0
1627085040000,9,101.0,103.0
1627085100000,9,37.0,26.0
1627085340000,9,23.0,0.0
1627085640000,9,34.0,0.0
1627085700000,9,15.0,28.0
1627085760000,9,43.0,34.0
1627085820000,9,46.0,11.0
1627085880000,9,23.0,19.0
1627085940000,9,16.0,19.0
1627086000000,9,68.0,64.0
1627086060000,9,0.0,40.0
1627086420000,9,0.0,23.0
1627086480000,9,12.0,28.0
1627086540000,9,14.0,7.0
1627087020000,9,47.0,51.0
1627087080000,9,96.0,96.0
1627087140000,9,97.0,92.0
1627087200000,9,12.0,18.0
1627087500000,9,0.0,11.0
1627087560000,9,0.0,30.0
1627087620000,9,0.0,33.0
1627088100000,9,42.0,32.0
1627088160000,9,99.0,89.0
1627088220000,9,15.0,11.0
1627088280000,9,41.0,39.0
1627088400000,9,0.0,10.0
1627088460000,9,16.0,19.0
1627088520000,9,28.0,25.0
1627088580000,9,19.0,43.0
1627088640000,9,32.0,60.0
1627088700000,9,87.0,105.0
1627088760000,9,78.0,66.0
1627088820000,9,56.0,47.0
1627088880000,9,82.0,93.0
1627088940000,9,35.0,12.0
1627089000000,9,70.0,50.0
1627089060000,9,88.0,101.0
1627089120000,9,92.0,94.0
1627089180000,9,90.0,108.0
1627089240000,9,83.0,58.0
1627089300000,9,61.0,37.0
1627089360000,9,85.0,84.0
1627089420000,9,70.0,72.0
1627089480000,9,0.0,10.0
1627089720000,9,58.0,66.0
1627089780000,9,88.0,82.0
1627089840000,9,97.0,99.0
1627089900000,9,94.0,95.0
1627089960000,9,41.0,56.0
1627090140000,9,0.0,14.0
1627090200000,9,0.0,1.0
1627090620000,9,65.0,56.0
1627090680000,9,0.0,11.0
1627090740000,9,19.0,49.0
1627090800000,9,6.0,31.0
1627090860000,9,0.0,13.0
1627090980000,9,0.0,10.0
1627091040000,9,8.0,17.0
1627092960000,9,10.0,0.0
1627093020000,9,9.0,0.0
1627093140000,9,53.0,57.0
1627093200000,9,8.0,0.0
1627093740000,9,13.0,0.0
1627093980000,9,12.0,0.0
1627095240000,9,12.0,0.0
1627095720000,9,0.0,12.0
1627099320000,9,29.0,11.0
1627099380000,9,18.0,21.0
1627099440000,9,36.0,14.0
1627099500000,9,5.0,28.0
1627099560000,9,0.0,15.0
1627099680000,9,9.0,20.0
1627102200000,9,0.0,42.0
1627102260000,9,10.0,9.0
1627102320000,9,7.0,14.0
1627102380000,9,0.0,35.0
1627102440000,9,21.0,25.0
1627102500000,9,21.0,0.0
1627102560000,9,14.0,45.0
1627102620000,9,3.0,8.0
1627102680000,9,91.0,97.0
1627102740000,9,97.0,101.0
1627102800000,9,12.0,11.0
1627102860000,9,26.0,17.0
1627104780000,9,0.0,10.0
1627105080000,9,6.0,0.0
1627105500000,9,21.0,25.0
1627105560000,9,40.0,65.0
1627105620000,9,100.0,109.0
1627105680000,9,95.0,100.0
1627105740000,9,42.0,45.0
1627105800000,9,30.0,26.0
1627105920000,9,19.0,14.0
1627105980000,9,8.0,0.0
1627107420000,9,58.0,29.0
1627107960000,9,28.0,30.0
1627111680000,9,26.0,40.0
