START,UTC,PHONE_STEP,WEARABLE_STEP
1635464160000,9,26.0,0.0
1635465000000,9,11.0,0.0
1635465900000,9,17.0,0.0
1635467040000,9,0.0,18.0
1635467160000,9,39.0,18.0
1635467220000,9,127.0,129.0
1635467280000,9,125.0,123.0
1635467340000,9,127.0,123.0
1635467400000,9,117.0,116.0
1635467460000,9,75.0,88.0
1635467580000,9,48.0,50.0
1635467640000,9,19.0,17.0
1635467700000,9,72.0,77.0
1635468120000,9,12.0,13.0
1635468660000,9,16.0,20.0
1635468720000,9,112.0,128.0
1635468780000,9,109.0,108.0
1635468840000,9,80.0,82.0
1635475200000,9,52.0,0.0
1635475260000,9,66.0,51.0
1635475320000,9,97.0,102.0
1635475380000,9,49.0,42.0
1635475500000,9,16.0,0.0
1635476340000,9,42.0,19.0
1635476400000,9,69.0,49.0
1635476460000,9,51.0,45.0
1635476520000,9,106.0,92.0
1635476580000,9,10.0,0.0
1635476640000,9,40.0,37.0
1635476700000,9,24.0,35.0
1635476760000,9,42.0,41.0
1635476820000,9,0.0,14.0
1635476940000,9,33.0,10.0
1635479160000,9,6.0,0.0
1635479340000,9,0.0,20.0
1635479460000,9,0.0,12.0
1635485220000,9,0.0,21.0
1635485340000,9,0.0,10.0
1635487680000,9,0.0,11.0
1635487740000,9,0.0,8.0
1635488700000,9,29.0,21.0
1635488760000,9,9.0,10.0
1635489840000,9,12.0,0.0
1635489900000,9,28.0,14.0
1635489960000,9,3.0,0.0
1635496020000,9,26.0,10.0
1635496140000,9,89.0,62.0
1635496200000,9,59.0,95.0
1635496260000,9,39.0,32.0
1635496320000,9,0.0,14.0
1635496440000,9,8.0,11.0
1635497400000,9,36.0,13.0
1635497460000,9,75.0,85.0
1635497520000,9,62.0,35.0
1635497580000,9,57.0,41.0
1635497640000,9,42.0,24.0
1635497760000,9,0.0,23.0
1635498000000,9,34.0,51.0
1635498120000,9,12.0,0.0
1635499680000,9,38.0,50.0
1635499740000,9,1.0,11.0
1635499800000,9,35.0,46.0
1635500040000,9,20.0,11.0
1635500100000,9,18.0,30.0
1635500160000,9,58.0,59.0
1635500220000,9,98.0,92.0
1635500280000,9,117.0,134.0
1635500340000,9,119.0,122.0
1635500400000,9,58.0,61.0
1635500460000,9,25.0,46.0
1635501120000,9,33.0,17.0
1635501180000,9,116.0,72.0
1635501240000,9,87.0,93.0
1635501300000,9,54.0,61.0
1635501360000,9,118.0,122.0
1635501420000,9,105.0,112.0
1635501480000,9,96.0,110.0
1635501540000,9,48.0,54.0
1635501600000,9,82.0,97.0
1635501660000,9,105.0,109.0
1635501720000,9,51.0,75.0
1635501780000,9,47.0,40.0
1635501840000,9,9.0,0.0
1635501900000,9,19.0,0.0
1635512340000,9,40.0,0.0
1635512400000,9,106.0,100.0
1635512460000,9,128.0,125.0
1635512520000,9,111.0,121.0
1635512580000,9,139.0,137.0
1635512640000,9,124.0,127.0
1635512700000,9,48.0,33.0
1635512760000,9,6.0,0.0
1635513960000,9,30.0,23.0
1635514020000,9,15.0,23.0
1635514080000,9,59.0,31.0
1635514140000,9,54.0,40.0
1635514200000,9,4.0,4.0
1635514260000,9,47.0,50.0
1635514320000,9,77.0,71.0
1635514800000,9,68.0,21.0
1635514860000,9,57.0,44.0
1635514920000,9,62.0,61.0
1635514980000,9,35.0,30.0
1635515040000,9,33.0,42.0
1635515100000,9,41.0,38.0
1635515160000,9,94.0,93.0
1635515220000,9,23.0,23.0
1635515280000,9,38.0,48.0
1635515340000,9,0.0,10.0
1635515880000,9,20.0,0.0
1635517020000,9,76.0,67.0
1635517080000,9,39.0,47.0
1635517140000,9,87.0,93.0
1635517200000,9,102.0,104.0
1635517260000,9,106.0,105.0
1635517320000,9,106.0,112.0
1635517380000,9,108.0,98.0
1635517440000,9,107.0,106.0
1635517500000,9,105.0,107.0
1635517560000,9,86.0,90.0
1635517620000,9,25.0,47.0
1635517680000,9,0.0,10.0
1635517800000,9,0.0,11.0
1635520680000,9,74.0,0.0
1635520740000,9,108.0,0.0
1635520800000,9,106.0,0.0
1635520860000,9,39.0,0.0
1635520980000,9,33.0,0.0
1635521040000,9,106.0,0.0
1635521100000,9,27.0,0.0
1635521220000,9,67.0,0.0
1635521280000,9,101.0,0.0
1635521340000,9,104.0,0.0
