START,UTC,PHONE_STEP,WEARABLE_STEP
1650639660000,9,8.0,0.0
1650641700000,9,7.0,0.0
1650641820000,9,15.0,0.0
1650642000000,9,6.0,0.0
1650642060000,9,15.0,0.0
1650672900000,9,16.0,0.0
1650673020000,9,28.0,0.0
1650675780000,9,0.0,10.0
1650675840000,9,15.0,9.0
1650675900000,9,39.0,30.0
1650675960000,9,0.0,23.0
1650676020000,9,0.0,22.0
1650676080000,9,42.0,36.0
1650676140000,9,75.0,80.0
1650676200000,9,46.0,22.0
1650676740000,9,47.0,47.0
1650676800000,9,39.0,41.0
1650676860000,9,28.0,21.0
1650676920000,9,58.0,54.0
1650676980000,9,12.0,18.0
1650677640000,9,51.0,16.0
1650677700000,9,40.0,54.0
1650677760000,9,0.0,2.0
1650678180000,9,55.0,0.0
1650678240000,9,92.0,0.0
1650678300000,9,37.0,0.0
1650678360000,9,34.0,0.0
1650678420000,9,16.0,0.0
1650678660000,9,18.0,0.0
1650678720000,9,25.0,0.0
1650678840000,9,25.0,0.0
1650678960000,9,37.0,0.0
1650679440000,9,38.0,29.0
1650679500000,9,89.0,67.0
1650679560000,9,74.0,66.0
1650679620000,9,72.0,67.0
1650679680000,9,80.0,88.0
1650679740000,9,18.0,26.0
1650679800000,9,0.0,15.0
1650679860000,9,0.0,16.0
1650679920000,9,0.0,10.0
1650680820000,9,94.0,104.0
1650680880000,9,98.0,96.0
1650680940000,9,54.0,34.0
1650681180000,9,0.0,10.0
1650683820000,9,21.0,0.0
1650683880000,9,69.0,81.0
1650683940000,9,10.0,0.0
1650684120000,9,43.0,42.0
1650684180000,9,2.0,0.0
1650684240000,9,88.0,94.0
1650684300000,9,99.0,97.0
1650684360000,9,86.0,90.0
1650684420000,9,78.0,78.0
1650684480000,9,57.0,85.0
1650684540000,9,53.0,53.0
1650686280000,9,18.0,0.0
1650686340000,9,104.0,101.0
1650686400000,9,34.0,39.0
1650686460000,9,32.0,28.0
1650686520000,9,3.0,0.0
1650686580000,9,37.0,0.0
1650686640000,9,59.0,0.0
1650686700000,9,14.0,0.0
1650689940000,9,26.0,0.0
1650690000000,9,6.0,0.0
1650690060000,9,12.0,0.0
1650695640000,9,30.0,0.0
1650698640000,9,14.0,0.0
1650699240000,9,27.0,0.0
1650699420000,9,0.0,31.0
1650699540000,9,0.0,13.0
1650699600000,9,0.0,42.0
1650699660000,9,0.0,65.0
1650699780000,9,0.0,34.0
1650699840000,9,16.0,21.0
1650699960000,9,35.0,10.0
1650700020000,9,47.0,29.0
1650700080000,9,18.0,15.0
1650700140000,9,68.0,22.0
1650700200000,9,0.0,21.0
1650700260000,9,37.0,0.0
1650700320000,9,0.0,13.0
1650700380000,9,17.0,15.0
1650700440000,9,108.0,108.0
1650700500000,9,93.0,93.0
1650700560000,9,118.0,107.0
1650700620000,9,121.0,111.0
1650700680000,9,121.0,109.0
1650700740000,9,123.0,112.0
1650700800000,9,113.0,110.0
1650700860000,9,116.0,111.0
1650700920000,9,119.0,109.0
1650700980000,9,114.0,110.0
1650701040000,9,112.0,109.0
1650701100000,9,69.0,66.0
1650701160000,9,67.0,56.0
1650701220000,9,33.0,40.0
1650701400000,9,71.0,55.0
1650702600000,9,39.0,28.0
1650702660000,9,92.0,95.0
1650702720000,9,104.0,109.0
1650702780000,9,109.0,114.0
1650702840000,9,28.0,21.0
1650703500000,9,0.0,14.0
1650703560000,9,0.0,17.0
1650704280000,9,42.0,32.0
1650704340000,9,100.0,101.0
1650704400000,9,90.0,85.0
1650704460000,9,0.0,13.0
1650704940000,9,29.0,11.0
1650705000000,9,105.0,116.0
1650705060000,9,88.0,90.0
1650705120000,9,43.0,38.0
1650705300000,9,71.0,59.0
1650705360000,9,105.0,112.0
1650705420000,9,112.0,105.0
1650705480000,9,105.0,107.0
1650705540000,9,52.0,57.0
1650705600000,9,50.0,27.0
1650705660000,9,94.0,87.0
1650705720000,9,101.0,91.0
1650705780000,9,73.0,98.0
1650705840000,9,97.0,96.0
1650705900000,9,96.0,99.0
1650705960000,9,101.0,105.0
1650706020000,9,67.0,71.0
1650706080000,9,6.0,0.0
1650706260000,9,68.0,64.0
1650706380000,9,8.0,0.0
1650706440000,9,8.0,19.0
1650706560000,9,7.0,0.0
1650706920000,9,0.0,10.0
1650707040000,9,16.0,0.0
