START,UTC,PHONE_STEP,WEARABLE_STEP
1626907860000,9,51.0,35.0
1626907920000,9,28.0,33.0
1626907980000,9,24.0,29.0
1626908040000,9,50.0,42.0
1626908640000,9,38.0,31.0
1626908700000,9,106.0,107.0
1626908760000,9,104.0,107.0
1626908820000,9,107.0,105.0
1626908880000,9,109.0,110.0
1626908940000,9,48.0,59.0
1626909540000,9,27.0,35.0
1626909600000,9,97.0,83.0
1626909660000,9,1.0,0.0
1626910380000,9,16.0,0.0
1626910440000,9,23.0,23.0
1626910620000,9,12.0,9.0
1626910680000,9,14.0,16.0
1626910740000,9,35.0,19.0
1626910860000,9,0.0,10.0
1626912060000,9,0.0,13.0
1626912600000,9,0.0,11.0
1626918300000,9,0.0,13.0
1626919860000,9,0.0,10.0
1626920400000,9,0.0,12.0
1626923940000,9,22.0,17.0
1626924000000,9,73.0,74.0
1626924240000,9,66.0,42.0
1626924300000,9,0.0,10.0
1626924360000,9,21.0,21.0
1626924900000,9,41.0,19.0
1626924960000,9,54.0,53.0
1626925080000,9,9.0,0.0
1626925680000,9,69.0,46.0
1626925740000,9,61.0,54.0
1626925800000,9,14.0,19.0
1626928680000,9,0.0,10.0
1626928740000,9,0.0,12.0
1626929040000,9,0.0,11.0
1626929100000,9,0.0,16.0
1626932400000,9,0.0,11.0
1626932460000,9,0.0,10.0
1626933300000,9,0.0,47.0
1626933360000,9,0.0,39.0
1626935160000,9,0.0,10.0
1626935340000,9,0.0,10.0
1626935400000,9,0.0,2.0
1626937260000,9,17.0,0.0
1626937320000,9,24.0,16.0
1626937560000,9,9.0,0.0
1626937620000,9,48.0,46.0
1626937740000,9,36.0,24.0
1626937800000,9,19.0,21.0
1626938760000,9,0.0,10.0
1626942120000,9,0.0,20.0
1626942360000,9,56.0,46.0
1626942420000,9,100.0,103.0
1626942480000,9,100.0,96.0
1626942540000,9,106.0,104.0
1626942600000,9,21.0,13.0
1626942660000,9,25.0,0.0
1626942720000,9,19.0,0.0
1626942780000,9,21.0,0.0
1626942840000,9,83.0,86.0
1626942900000,9,85.0,92.0
1626942960000,9,108.0,105.0
1626943020000,9,109.0,106.0
1626943080000,9,102.0,103.0
1626943140000,9,68.0,77.0
1626944520000,9,45.0,47.0
1626944580000,9,30.0,33.0
1626944640000,9,36.0,11.0
1626944700000,9,23.0,28.0
1626944760000,9,0.0,10.0
1626944820000,9,41.0,33.0
1626944880000,9,0.0,11.0
1626951420000,9,19.0,0.0
1626953280000,9,17.0,0.0
1626953340000,9,31.0,0.0
1626953460000,9,26.0,0.0
1626953940000,9,8.0,0.0
1626993360000,9,12.0,0.0
1626994080000,9,10.0,0.0
1626994140000,9,19.0,25.0
1626994380000,9,37.0,22.0
1626994440000,9,46.0,38.0
1626994560000,9,0.0,14.0
1626995160000,9,16.0,13.0
1626995220000,9,103.0,105.0
1626995280000,9,109.0,108.0
1626995340000,9,108.0,108.0
1626995400000,9,87.0,103.0
1626995460000,9,126.0,116.0
1626995520000,9,52.0,50.0
1626995580000,9,0.0,10.0
1626995940000,9,22.0,10.0
1626996000000,9,86.0,88.0
1626996060000,9,0.0,13.0
1626996180000,9,0.0,10.0
1626997560000,9,0.0,36.0
1626997620000,9,0.0,27.0
