START,UTC,PHONE_STEP,WEARABLE_STEP
1636644900000,9,0.0,12.0
1636645620000,9,0.0,24.0
1636646640000,9,0.0,11.0
1636669200000,9,0.0,10.0
1636669320000,9,0.0,12.0
1636669380000,9,0.0,20.0
1636670880000,9,6.0,0.0
1636673700000,9,7.0,0.0
1636675140000,9,0.0,41.0
1636675200000,9,0.0,22.0
1636675260000,9,0.0,11.0
1636675320000,9,0.0,12.0
1636675380000,9,0.0,10.0
1636675440000,9,0.0,28.0
1636675500000,9,0.0,8.0
1636675560000,9,0.0,26.0
1636675860000,9,17.0,0.0
1636676160000,9,10.0,13.0
1636676280000,9,0.0,47.0
1636676340000,9,0.0,42.0
1636676520000,9,0.0,10.0
1636676580000,9,14.0,0.0
1636676760000,9,0.0,11.0
1636676820000,9,43.0,19.0
1636676880000,9,104.0,57.0
1636676940000,9,133.0,126.0
1636677000000,9,57.0,62.0
1636677060000,9,43.0,42.0
1636677120000,9,56.0,55.0
1636677180000,9,77.0,77.0
1636677240000,9,0.0,12.0
1636677300000,9,0.0,2.0
1636677360000,9,103.0,59.0
1636677420000,9,58.0,56.0
1636677480000,9,126.0,125.0
1636677540000,9,66.0,69.0
1636677600000,9,89.0,68.0
1636677660000,9,89.0,93.0
1636677720000,9,0.0,11.0
1636677900000,9,0.0,24.0
1636677960000,9,0.0,22.0
1636678020000,9,0.0,18.0
1636678080000,9,0.0,26.0
1636678140000,9,0.0,31.0
1636678200000,9,0.0,23.0
1636678380000,9,0.0,24.0
1636678440000,9,0.0,15.0
1636678500000,9,0.0,11.0
1636678620000,9,0.0,16.0
1636678800000,9,0.0,34.0
1636679220000,9,0.0,15.0
1636679280000,9,0.0,6.0
1636679460000,9,0.0,11.0
1636680060000,9,0.0,10.0
1636680360000,9,0.0,8.0
1636680480000,9,0.0,11.0
1636681920000,9,0.0,11.0
1636681980000,9,0.0,115.0
1636682040000,9,0.0,29.0
1636683060000,9,0.0,14.0
1636683180000,9,0.0,45.0
1636683240000,9,0.0,59.0
1636683300000,9,0.0,10.0
1636683420000,9,0.0,10.0
1636683480000,9,0.0,14.0
1636683540000,9,0.0,40.0
1636683780000,9,0.0,12.0
1636683840000,9,8.0,38.0
1636683900000,9,0.0,1.0
1636684020000,9,67.0,28.0
1636684080000,9,3.0,15.0
1636684140000,9,42.0,31.0
1636684260000,9,19.0,14.0
1636684320000,9,80.0,78.0
1636684380000,9,134.0,130.0
1636684440000,9,137.0,137.0
1636684500000,9,25.0,30.0
1636684560000,9,6.0,0.0
1636684620000,9,7.0,0.0
1636684800000,9,111.0,86.0
1636684860000,9,133.0,131.0
1636684920000,9,110.0,117.0
1636684980000,9,8.0,22.0
1636685040000,9,0.0,29.0
1636685100000,9,0.0,2.0
1636685280000,9,0.0,10.0
1636685520000,9,0.0,16.0
1636685580000,9,0.0,19.0
1636686420000,9,0.0,11.0
1636686480000,9,0.0,7.0
1636687020000,9,0.0,39.0
1636687080000,9,0.0,2.0
1636687200000,9,0.0,11.0
1636687380000,9,0.0,10.0
1636687740000,9,0.0,16.0
1636687800000,9,0.0,14.0
1636687860000,9,0.0,10.0
1636688100000,9,0.0,12.0
1636688160000,9,0.0,17.0
1636688220000,9,0.0,14.0
1636688640000,9,0.0,16.0
1636688820000,9,0.0,10.0
1636689000000,9,15.0,0.0
1636689120000,9,13.0,0.0
1636689180000,9,42.0,23.0
1636689240000,9,72.0,76.0
1636689300000,9,120.0,120.0
1636689360000,9,122.0,123.0
1636689420000,9,121.0,122.0
1636689480000,9,40.0,39.0
1636689540000,9,36.0,35.0
1636689600000,9,58.0,73.0
1636689780000,9,34.0,16.0
1636689840000,9,8.0,0.0
1636690140000,9,17.0,0.0
1636690200000,9,15.0,18.0
1636690260000,9,6.0,3.0
1636690500000,9,15.0,0.0
1636690860000,9,0.0,11.0
1636691040000,9,100.0,102.0
1636691100000,9,49.0,15.0
1636691160000,9,49.0,57.0
1636691280000,9,8.0,0.0
1636691400000,9,36.0,0.0
1636691460000,9,27.0,16.0
1636691520000,9,116.0,85.0
1636691580000,9,109.0,111.0
1636691640000,9,106.0,105.0
1636691700000,9,92.0,89.0
1636691760000,9,104.0,104.0
1636691820000,9,103.0,101.0
1636691880000,9,113.0,116.0
1636691940000,9,116.0,116.0
1636692000000,9,117.0,118.0
1636692060000,9,116.0,120.0
1636692120000,9,115.0,116.0
1636692180000,9,116.0,114.0
1636692240000,9,116.0,106.0
1636692300000,9,85.0,87.0
1636692360000,9,94.0,94.0
1636692420000,9,5.0,1.0
1636692480000,9,45.0,26.0
1636692660000,9,42.0,40.0
1636692720000,9,45.0,38.0
1636692780000,9,29.0,14.0
