START,UTC,PHONE_STEP,WEARABLE_STEP
1650579600000,9,0.0,23.0
1650579720000,9,0.0,17.0
1650579780000,9,0.0,15.0
1650579840000,9,46.0,58.0
1650579900000,9,11.0,14.0
1650581880000,9,0.0,13.0
1650582000000,9,52.0,48.0
1650582060000,9,104.0,105.0
1650582120000,9,69.0,58.0
1650582240000,9,82.0,86.0
1650582300000,9,9.0,40.0
1650582360000,9,0.0,58.0
1650582420000,9,0.0,18.0
1650585540000,9,68.0,47.0
1650585600000,9,0.0,18.0
1650585900000,9,0.0,30.0
1650585960000,9,15.0,22.0
1650586020000,9,55.0,70.0
1650586200000,9,34.0,25.0
1650586260000,9,95.0,89.0
1650586320000,9,112.0,112.0
1650586380000,9,104.0,101.0
1650586440000,9,49.0,40.0
1650586500000,9,43.0,32.0
1650586560000,9,39.0,34.0
1650586620000,9,6.0,0.0
1650586740000,9,34.0,20.0
1650586800000,9,33.0,26.0
1650586920000,9,81.0,71.0
1650586980000,9,115.0,96.0
1650587040000,9,114.0,98.0
1650587100000,9,45.0,45.0
1650588420000,9,0.0,19.0
1650591180000,9,22.0,22.0
1650591240000,9,50.0,45.0
1650591660000,9,0.0,11.0
1650591720000,9,0.0,10.0
1650591780000,9,62.0,58.0
1650593520000,9,26.0,14.0
1650593580000,9,50.0,43.0
1650593760000,9,20.0,23.0
1650593820000,9,50.0,46.0
1650594060000,9,10.0,26.0
1650594120000,9,90.0,90.0
1650594180000,9,86.0,74.0
1650594300000,9,35.0,36.0
1650594360000,9,90.0,86.0
1650594420000,9,58.0,59.0
1650596400000,9,59.0,55.0
1650596700000,9,9.0,0.0
1650596760000,9,71.0,59.0
1650598320000,9,0.0,11.0
1650601860000,9,0.0,10.0
1650601920000,9,0.0,50.0
1650601980000,9,0.0,15.0
1650602040000,9,0.0,16.0
1650602100000,9,0.0,48.0
1650602160000,9,0.0,44.0
1650604920000,9,26.0,20.0
1650604980000,9,47.0,52.0
1650605220000,9,0.0,40.0
1650605280000,9,72.0,69.0
1650607620000,9,50.0,64.0
1650607680000,9,79.0,82.0
1650607740000,9,91.0,92.0
1650607800000,9,87.0,90.0
1650607860000,9,90.0,89.0
1650607920000,9,63.0,73.0
1650607980000,9,72.0,72.0
1650608040000,9,93.0,91.0
1650608100000,9,105.0,108.0
1650608160000,9,85.0,86.0
1650608220000,9,104.0,103.0
1650608280000,9,104.0,102.0
1650608340000,9,99.0,101.0
1650608400000,9,50.0,32.0
1650610800000,9,0.0,18.0
1650612420000,9,22.0,20.0
1650612480000,9,69.0,68.0
1650612900000,9,63.0,59.0
1650612960000,9,11.0,24.0
1650616140000,9,0.0,16.0
1650616200000,9,60.0,60.0
1650616260000,9,102.0,94.0
1650616320000,9,71.0,63.0
1650616380000,9,0.0,11.0
1650616740000,9,0.0,16.0
1650617340000,9,0.0,12.0
1650619320000,9,0.0,13.0
1650619380000,9,67.0,38.0
1650619440000,9,0.0,10.0
1650624060000,9,8.0,0.0
1650633960000,9,8.0,0.0
1650636240000,9,7.0,0.0
1650637080000,9,7.0,0.0
1650638400000,9,7.0,0.0
1650660300000,9,7.0,0.0
1650663300000,9,20.0,0.0
1650663540000,9,66.0,0.0
1650664740000,9,15.0,0.0
1650667620000,9,16.0,0.0
1650667680000,9,95.0,0.0
1650667740000,9,8.0,0.0
1650667800000,9,88.0,0.0
1650667860000,9,86.0,0.0
1650667920000,9,95.0,0.0
1650667980000,9,98.0,0.0
1650668040000,9,114.0,0.0
1650668100000,9,66.0,0.0
1650668160000,9,108.0,0.0
1650668220000,9,109.0,0.0
1650668280000,9,113.0,0.0
1650668340000,9,41.0,0.0
1650668400000,9,105.0,0.0
1650668460000,9,101.0,0.0
1650668520000,9,120.0,0.0
1650668580000,9,122.0,0.0
1650668640000,9,116.0,0.0
1650668700000,9,91.0,0.0
1650668760000,9,100.0,0.0
1650668820000,9,95.0,0.0
1650668880000,9,47.0,0.0
1650668940000,9,72.0,0.0
1650669000000,9,115.0,0.0
1650669060000,9,94.0,0.0
1650669120000,9,41.0,0.0
1650669180000,9,72.0,0.0
1650669240000,9,112.0,0.0
1650669300000,9,114.0,0.0
1650669360000,9,101.0,0.0
1650669420000,9,109.0,0.0
1650669480000,9,84.0,0.0
1650669540000,9,107.0,0.0
1650669600000,9,26.0,0.0
1650669660000,9,27.0,0.0
1650669720000,9,73.0,0.0
1650669780000,9,48.0,0.0
1650669840000,9,35.0,0.0
1650669900000,9,72.0,0.0
1650670380000,9,30.0,0.0
1650670440000,9,110.0,0.0
1650670500000,9,83.0,0.0
1650670560000,9,120.0,0.0
1650670620000,9,76.0,0.0
1650670680000,9,78.0,0.0
1650670740000,9,99.0,0.0
1650670800000,9,109.0,0.0
1650670860000,9,113.0,0.0
1650670920000,9,113.0,0.0
1650670980000,9,82.0,0.0
1650671040000,9,76.0,0.0
1650671100000,9,84.0,0.0
1650671160000,9,109.0,0.0
1650671220000,9,105.0,0.0
1650671280000,9,100.0,0.0
1650671340000,9,7.0,0.0
1650671520000,9,7.0,0.0
1650671640000,9,43.0,0.0
1650671700000,9,102.0,0.0
1650671760000,9,111.0,0.0
1650671820000,9,30.0,0.0
1650671880000,9,52.0,0.0
1650671940000,9,114.0,0.0
1650672000000,9,98.0,0.0
1650672060000,9,90.0,0.0
1650672120000,9,49.0,0.0
1650672180000,9,94.0,0.0
1650672240000,9,123.0,0.0
1650672300000,9,132.0,0.0
1650672360000,9,95.0,0.0
1650672420000,9,85.0,0.0
1650672480000,9,109.0,0.0
1650672540000,9,101.0,0.0
1650672600000,9,113.0,0.0
1650672660000,9,110.0,0.0
1650672720000,9,106.0,0.0
1650672780000,9,64.0,0.0
1650672840000,9,39.0,0.0
1650672900000,9,118.0,0.0
1650672960000,9,27.0,0.0
1650673020000,9,16.0,0.0
1650673080000,9,11.0,0.0
1650673140000,9,33.0,0.0
1650673320000,9,22.0,0.0
1650673740000,9,91.0,0.0
1650673800000,9,96.0,0.0
1650673860000,9,64.0,0.0
1650673920000,9,27.0,0.0
1650673980000,9,98.0,0.0
1650674040000,9,112.0,0.0
1650674100000,9,116.0,0.0
1650674160000,9,31.0,0.0
1650674400000,9,22.0,0.0
1650674460000,9,121.0,0.0
1650674520000,9,113.0,0.0
1650674580000,9,113.0,0.0
1650674640000,9,86.0,0.0
1650674700000,9,99.0,0.0
1650674760000,9,12.0,0.0
1650674820000,9,85.0,0.0
1650674880000,9,75.0,0.0
1650674940000,9,28.0,0.0
1650675060000,9,88.0,0.0
1650675120000,9,117.0,0.0
1650675180000,9,112.0,0.0
1650675240000,9,65.0,0.0
1650675300000,9,91.0,0.0
1650675360000,9,87.0,0.0
1650675420000,9,110.0,0.0
1650675480000,9,99.0,0.0
1650675540000,9,110.0,0.0
1650675600000,9,103.0,0.0
1650675660000,9,86.0,0.0
1650675780000,9,118.0,0.0
1650675840000,9,123.0,0.0
1650675900000,9,110.0,0.0
1650675960000,9,102.0,0.0
1650676020000,9,76.0,0.0
1650676080000,9,72.0,0.0
1650676140000,9,94.0,0.0
1650676200000,9,31.0,0.0
1650676260000,9,65.0,0.0
1650676320000,9,118.0,0.0
1650676380000,9,121.0,0.0
1650676440000,9,120.0,0.0
