START,UTC,PHONE_STEP,WEARABLE_STEP
1626534060000,9,0.0,10.0
1626535140000,9,55.0,50.0
1626535200000,9,29.0,22.0
1626535260000,9,14.0,19.0
1626535320000,9,22.0,21.0
1626535380000,9,35.0,11.0
1626535500000,9,33.0,33.0
1626537360000,9,16.0,16.0
1626537660000,9,12.0,0.0
1626539280000,9,7.0,0.0
1626539460000,9,27.0,0.0
1626539580000,9,11.0,0.0
1626542460000,9,21.0,0.0
1626542640000,9,25.0,0.0
1626571560000,9,23.0,0.0
1626571620000,9,38.0,0.0
1626571740000,9,57.0,0.0
1626571800000,9,44.0,0.0
1626571860000,9,35.0,0.0
1626571920000,9,7.0,0.0
1626572040000,9,66.0,0.0
1626572160000,9,72.0,0.0
1626572220000,9,80.0,0.0
1626572280000,9,9.0,0.0
1626572340000,9,17.0,0.0
1626572400000,9,92.0,0.0
1626572460000,9,15.0,0.0
1626572640000,9,78.0,0.0
1626572700000,9,70.0,0.0
1626572760000,9,7.0,0.0
1626572820000,9,55.0,0.0
1626572880000,9,5.0,0.0
1626572940000,9,13.0,0.0
1626573120000,9,53.0,0.0
1626573180000,9,12.0,0.0
1626573240000,9,18.0,18.0
1626573420000,9,8.0,0.0
1626573480000,9,35.0,9.0
1626574080000,9,7.0,0.0
1626574800000,9,18.0,0.0
1626575220000,9,7.0,0.0
1626576240000,9,39.0,39.0
1626576360000,9,36.0,38.0
1626576600000,9,32.0,37.0
1626576660000,9,8.0,0.0
1626576720000,9,80.0,62.0
1626576780000,9,14.0,36.0
1626577440000,9,0.0,35.0
1626577500000,9,0.0,23.0
1626577560000,9,34.0,63.0
1626577620000,9,11.0,13.0
1626579240000,9,6.0,0.0
1626579360000,9,18.0,10.0
1626579420000,9,0.0,21.0
1626579480000,9,27.0,22.0
1626579540000,9,40.0,27.0
1626579600000,9,17.0,0.0
1626579660000,9,14.0,10.0
1626579840000,9,24.0,0.0
1626579900000,9,0.0,12.0
1626579960000,9,29.0,45.0
1626580020000,9,48.0,39.0
1626580440000,9,40.0,40.0
1626580500000,9,45.0,56.0
1626580560000,9,18.0,0.0
1626580800000,9,8.0,0.0
1626580920000,9,34.0,19.0
1626581760000,9,24.0,0.0
1626593160000,9,0.0,12.0
1626593220000,9,18.0,54.0
1626593280000,9,0.0,10.0
1626593340000,9,0.0,18.0
1626593760000,9,0.0,31.0
1626593820000,9,0.0,34.0
1626593940000,9,0.0,12.0
1626594120000,9,0.0,14.0
1626594180000,9,6.0,0.0
1626594240000,9,0.0,25.0
1626594780000,9,0.0,14.0
1626594960000,9,28.0,26.0
1626595020000,9,32.0,39.0
1626595080000,9,8.0,21.0
1626595140000,9,0.0,16.0
1626595260000,9,19.0,18.0
1626595320000,9,49.0,48.0
1626595380000,9,48.0,47.0
1626596700000,9,24.0,24.0
1626596760000,9,17.0,0.0
1626597840000,9,0.0,14.0
1626597960000,9,47.0,47.0
1626598380000,9,0.0,7.0
1626598620000,9,16.0,23.0
1626599520000,9,0.0,18.0
1626599880000,9,0.0,12.0
1626600240000,9,36.0,42.0
1626600300000,9,39.0,34.0
1626600420000,9,30.0,23.0
1626600480000,9,11.0,11.0
1626600540000,9,13.0,27.0
1626600600000,9,10.0,10.0
1626600780000,9,11.0,0.0
1626600840000,9,0.0,21.0
1626600900000,9,15.0,15.0
1626602100000,9,87.0,91.0
1626602160000,9,17.0,17.0
1626602280000,9,41.0,35.0
1626604020000,9,86.0,67.0
1626604080000,9,114.0,117.0
1626604140000,9,78.0,78.0
1626604200000,9,12.0,46.0
1626605460000,9,65.0,62.0
1626605520000,9,108.0,110.0
1626605580000,9,81.0,73.0
1626605700000,9,22.0,6.0
1626605760000,9,37.0,11.0
1626605820000,9,8.0,10.0
1626606780000,9,98.0,87.0
1626606840000,9,112.0,113.0
1626606900000,9,8.0,2.0
1626606960000,9,77.0,92.0
1626607020000,9,23.0,47.0
1626607140000,9,41.0,24.0
1626607200000,9,5.0,5.0
1626607440000,9,10.0,0.0
1626607500000,9,7.0,15.0
1626607560000,9,39.0,24.0
1626607620000,9,31.0,34.0
1626607680000,9,5.0,5.0
1626607800000,9,0.0,10.0
1626608160000,9,14.0,14.0
1626608340000,9,20.0,0.0
1626609900000,9,39.0,19.0
1626610080000,9,8.0,0.0
1626610200000,9,15.0,0.0
1626612000000,9,12.0,0.0
1626615060000,9,0.0,11.0
1626615120000,9,0.0,5.0
1626617460000,9,63.0,57.0
1626617520000,9,108.0,134.0
1626617580000,9,106.0,102.0
1626617700000,9,9.0,20.0
1626619020000,9,0.0,13.0
1626620160000,9,0.0,11.0
1626620520000,9,64.0,58.0
1626620580000,9,33.0,33.0
1626620700000,9,0.0,28.0
1626620760000,9,12.0,1.0
1626620820000,9,13.0,0.0
1626620880000,9,24.0,24.0
1626621360000,9,7.0,0.0
1626621420000,9,21.0,0.0
1626621720000,9,12.0,0.0
1626635280000,9,17.0,0.0
1626651780000,9,17.0,17.0
1626652020000,9,32.0,20.0
1626652080000,9,12.0,0.0
1626652440000,9,6.0,0.0
1626652860000,9,17.0,0.0
1626653580000,9,0.0,42.0
1626653640000,9,31.0,0.0
1626653700000,9,18.0,21.0
1626653760000,9,76.0,58.0
1626653820000,9,0.0,24.0
1626655140000,9,0.0,20.0
1626655320000,9,0.0,11.0
1626655440000,9,26.0,26.0
1626655560000,9,59.0,57.0
1626655800000,9,72.0,46.0
1626655860000,9,19.0,18.0
1626655920000,9,17.0,0.0
1626655980000,9,59.0,51.0
1626656040000,9,13.0,0.0
1626657540000,9,13.0,11.0
1626657600000,9,37.0,36.0
1626657720000,9,19.0,12.0
1626658680000,9,11.0,0.0
1626658740000,9,82.0,81.0
1626658800000,9,2.0,3.0
1626658860000,9,65.0,74.0
1626658980000,9,27.0,13.0
1626659820000,9,0.0,14.0
1626660060000,9,0.0,26.0
1626660120000,9,0.0,23.0
1626660240000,9,10.0,33.0
1626660420000,9,0.0,11.0
1626660780000,9,0.0,13.0
1626661500000,9,0.0,12.0
1626661860000,9,22.0,22.0
1626661920000,9,22.0,40.0
1626662100000,9,26.0,25.0
1626662400000,9,14.0,11.0
1626662460000,9,0.0,16.0
1626662640000,9,29.0,10.0
1626662700000,9,64.0,49.0
1626662760000,9,8.0,0.0
1626662880000,9,43.0,39.0
1626663600000,9,0.0,13.0
1626664620000,9,0.0,12.0
1626664680000,9,0.0,43.0
1626664740000,9,0.0,14.0
1626664860000,9,41.0,15.0
1626664920000,9,27.0,16.0
1626664980000,9,15.0,29.0
1626665400000,9,17.0,11.0
1626665460000,9,36.0,19.0
1626665520000,9,15.0,13.0
1626665760000,9,0.0,10.0
1626666720000,9,23.0,23.0
1626666780000,9,19.0,12.0
1626667500000,9,15.0,11.0
1626667560000,9,30.0,23.0
1626670740000,9,16.0,0.0
1626670800000,9,9.0,0.0
1626672000000,9,15.0,0.0
1626673620000,9,24.0,24.0
1626673860000,9,33.0,0.0
1626675120000,9,37.0,37.0
1626675180000,9,38.0,37.0
1626675240000,9,32.0,34.0
1626675360000,9,19.0,6.0
1626675420000,9,0.0,19.0
1626675960000,9,48.0,29.0
1626676020000,9,56.0,63.0
1626677400000,9,7.0,0.0
1626677460000,9,32.0,32.0
1626677520000,9,41.0,31.0
1626677640000,9,35.0,0.0
1626677700000,9,45.0,40.0
1626678120000,9,43.0,36.0
1626678180000,9,0.0,10.0
1626678600000,9,0.0,57.0
1626678720000,9,8.0,28.0
1626678840000,9,50.0,30.0
1626678900000,9,7.0,0.0
1626679140000,9,0.0,26.0
1626679200000,9,0.0,15.0
1626681120000,9,9.0,16.0
1626681300000,9,6.0,0.0
1626681360000,9,13.0,11.0
1626682920000,9,0.0,11.0
1626682980000,9,0.0,1.0
1626683340000,9,0.0,13.0
1626683760000,9,0.0,11.0
1626683820000,9,0.0,10.0
1626683880000,9,0.0,21.0
1626683940000,9,0.0,19.0
1626684000000,9,17.0,21.0
1626684120000,9,18.0,14.0
1626684240000,9,0.0,7.0
1626685020000,9,0.0,13.0
1626685260000,9,0.0,10.0
1626685500000,9,0.0,21.0
1626685920000,9,0.0,20.0
1626686100000,9,0.0,14.0
1626686160000,9,0.0,10.0
1626687000000,9,0.0,15.0
1626687180000,9,0.0,15.0
1626687360000,9,0.0,17.0
1626687480000,9,15.0,12.0
1626687540000,9,29.0,58.0
1626687600000,9,91.0,25.0
1626687660000,9,29.0,0.0
1626687840000,9,13.0,0.0
1626687900000,9,69.0,0.0
1626687960000,9,14.0,0.0
1626688020000,9,12.0,0.0
1626688080000,9,0.0,16.0
1626688500000,9,0.0,10.0
1626688620000,9,0.0,40.0
1626688680000,9,0.0,22.0
1626688740000,9,101.0,95.0
1626688800000,9,55.0,87.0
1626688860000,9,17.0,16.0
1626688920000,9,36.0,31.0
1626689040000,9,35.0,30.0
1626689100000,9,32.0,13.0
1626689160000,9,11.0,0.0
1626689220000,9,10.0,0.0
1626689280000,9,0.0,14.0
1626689340000,9,51.0,18.0
1626689400000,9,26.0,21.0
1626689460000,9,26.0,21.0
1626689520000,9,67.0,53.0
1626689580000,9,67.0,65.0
1626689640000,9,59.0,17.0
1626689700000,9,34.0,78.0
1626689760000,9,0.0,4.0
1626689820000,9,20.0,45.0
1626689880000,9,23.0,26.0
1626689940000,9,41.0,42.0
1626690000000,9,86.0,85.0
1626690060000,9,7.0,16.0
1626690180000,9,33.0,17.0
1626690240000,9,55.0,53.0
1626690300000,9,26.0,41.0
1626691260000,9,0.0,10.0
1626691560000,9,21.0,22.0
1626691620000,9,5.0,16.0
1626691680000,9,0.0,39.0
1626691800000,9,16.0,0.0
1626692220000,9,0.0,17.0
1626692640000,9,0.0,14.0
1626692700000,9,15.0,15.0
1626692760000,9,8.0,0.0
1626693000000,9,28.0,0.0
1626693060000,9,36.0,29.0
1626693120000,9,41.0,41.0
1626693240000,9,16.0,25.0
1626693300000,9,0.0,13.0
1626694200000,9,97.0,121.0
1626694260000,9,63.0,69.0
1626694380000,9,14.0,19.0
1626695940000,9,10.0,18.0
1626696000000,9,7.0,7.0
1626696120000,9,0.0,10.0
1626696180000,9,78.0,85.0
1626696240000,9,103.0,78.0
1626696300000,9,5.0,0.0
1626697680000,9,0.0,10.0
1626697860000,9,39.0,18.0
1626697920000,9,10.0,0.0
1626699120000,9,0.0,10.0
1626699480000,9,85.0,80.0
1626699540000,9,20.0,39.0
1626699600000,9,0.0,27.0
1626699720000,9,40.0,40.0
1626699780000,9,106.0,102.0
1626699840000,9,36.0,42.0
1626699900000,9,32.0,40.0
1626699960000,9,0.0,10.0
1626700020000,9,11.0,0.0
1626700080000,9,24.0,0.0
1626700140000,9,27.0,0.0
1626702780000,9,16.0,0.0
1626702960000,9,8.0,0.0
1626703380000,9,13.0,0.0
1626703560000,9,9.0,0.0
1626707460000,9,21.0,0.0
1626738600000,9,13.0,13.0
1626738840000,9,39.0,39.0
1626739620000,9,12.0,0.0
1626739800000,9,8.0,0.0
1626740340000,9,26.0,27.0
1626740400000,9,16.0,30.0
1626740460000,9,84.0,82.0
1626740520000,9,15.0,14.0
1626740640000,9,0.0,33.0
1626742020000,9,40.0,38.0
1626742140000,9,58.0,58.0
1626742200000,9,25.0,0.0
1626742800000,9,0.0,35.0
1626742980000,9,0.0,30.0
1626743040000,9,0.0,70.0
1626743160000,9,0.0,38.0
1626743220000,9,0.0,45.0
1626743460000,9,0.0,10.0
1626745320000,9,18.0,12.0
1626745380000,9,12.0,12.0
1626745500000,9,8.0,0.0
1626745560000,9,51.0,10.0
1626747120000,9,0.0,17.0
1626747240000,9,31.0,37.0
1626747300000,9,28.0,13.0
1626747540000,9,21.0,21.0
1626747600000,9,43.0,43.0
1626747780000,9,51.0,58.0
1626747840000,9,16.0,14.0
1626747900000,9,61.0,42.0
1626747960000,9,18.0,15.0
1626748620000,9,17.0,0.0
1626748800000,9,13.0,0.0
1626748920000,9,14.0,18.0
1626748980000,9,0.0,11.0
1626749040000,9,12.0,12.0
1626749340000,9,14.0,20.0
1626749400000,9,35.0,0.0
1626749460000,9,0.0,10.0
1626749580000,9,0.0,48.0
1626749640000,9,0.0,18.0
1626749820000,9,9.0,41.0
1626749880000,9,5.0,2.0
1626751680000,9,7.0,0.0
1626751740000,9,81.0,91.0
1626751860000,9,51.0,57.0
1626751920000,9,24.0,25.0
1626752040000,9,0.0,20.0
1626752100000,9,14.0,10.0
1626752880000,9,25.0,32.0
1626753060000,9,42.0,46.0
1626753360000,9,0.0,10.0
1626753420000,9,0.0,2.0
1626753480000,9,0.0,16.0
1626753540000,9,0.0,36.0
1626753600000,9,0.0,15.0
1626753780000,9,28.0,14.0
1626753840000,9,52.0,56.0
1626753900000,9,55.0,38.0
1626754380000,9,52.0,54.0
1626754440000,9,77.0,93.0
1626754500000,9,35.0,23.0
1626754560000,9,13.0,34.0
1626754740000,9,22.0,0.0
1626754800000,9,37.0,10.0
1626754860000,9,0.0,10.0
1626754920000,9,0.0,10.0
1626754980000,9,36.0,0.0
1626755040000,9,25.0,25.0
1626755160000,9,26.0,0.0
1626755220000,9,24.0,0.0
1626755400000,9,26.0,14.0
1626755460000,9,17.0,0.0
1626755520000,9,0.0,16.0
1626755580000,9,40.0,58.0
1626755640000,9,0.0,14.0
1626755820000,9,0.0,18.0
1626756000000,9,18.0,33.0
1626756060000,9,7.0,4.0
1626756540000,9,13.0,20.0
1626756600000,9,7.0,12.0
1626756840000,9,52.0,20.0
1626756900000,9,105.0,98.0
1626756960000,9,17.0,31.0
1626757560000,9,21.0,28.0
1626757620000,9,15.0,15.0
1626757680000,9,83.0,76.0
1626757740000,9,17.0,15.0
1626757860000,9,12.0,0.0
1626758040000,9,16.0,23.0
1626758640000,9,7.0,0.0
1626759120000,9,0.0,10.0
1626759540000,9,18.0,18.0
1626760140000,9,66.0,41.0
1626760200000,9,0.0,4.0
1626760380000,9,27.0,16.0
1626760440000,9,0.0,33.0
1626760500000,9,0.0,22.0
1626761520000,9,44.0,21.0
1626761640000,9,17.0,0.0
1626761700000,9,0.0,8.0
1626761760000,9,0.0,10.0
1626762840000,9,0.0,10.0
1626763200000,9,0.0,19.0
1626763260000,9,0.0,10.0
1626763620000,9,0.0,28.0
1626765000000,9,13.0,27.0
1626765060000,9,41.0,65.0
1626765120000,9,18.0,33.0
1626765180000,9,38.0,38.0
1626765300000,9,25.0,0.0
1626765360000,9,46.0,36.0
1626766020000,9,18.0,28.0
1626766140000,9,16.0,0.0
1626766200000,9,0.0,8.0
1626766260000,9,0.0,52.0
1626766380000,9,0.0,13.0
1626766740000,9,15.0,14.0
1626766800000,9,42.0,58.0
1626766920000,9,7.0,7.0
1626767700000,9,13.0,13.0
1626767760000,9,0.0,10.0
1626768300000,9,10.0,21.0
1626768540000,9,8.0,0.0
1626768600000,9,14.0,26.0
1626769560000,9,0.0,27.0
1626769620000,9,0.0,8.0
1626769740000,9,53.0,40.0
1626769800000,9,13.0,0.0
1626769860000,9,0.0,11.0
1626769920000,9,64.0,62.0
1626770160000,9,36.0,38.0
1626770340000,9,37.0,37.0
1626770580000,9,0.0,13.0
1626771120000,9,0.0,10.0
1626771180000,9,0.0,12.0
1626771840000,9,0.0,15.0
1626772020000,9,0.0,12.0
1626772140000,9,50.0,73.0
1626772320000,9,0.0,17.0
1626773340000,9,0.0,16.0
1626773640000,9,0.0,28.0
1626774300000,9,14.0,12.0
1626774360000,9,59.0,72.0
1626774420000,9,13.0,13.0
1626774480000,9,59.0,65.0
1626776160000,9,7.0,0.0
1626776220000,9,9.0,0.0
1626776400000,9,25.0,27.0
1626776760000,9,0.0,11.0
1626776880000,9,16.0,16.0
1626777000000,9,39.0,39.0
1626777060000,9,11.0,17.0
1626777120000,9,22.0,22.0
1626777240000,9,0.0,11.0
1626778500000,9,0.0,11.0
1626778560000,9,67.0,64.0
1626778620000,9,42.0,33.0
1626778680000,9,0.0,48.0
1626778740000,9,70.0,61.0
1626778800000,9,25.0,53.0
1626778860000,9,40.0,44.0
1626778920000,9,0.0,10.0
1626779040000,9,28.0,0.0
1626779160000,9,0.0,10.0
1626779460000,9,0.0,10.0
1626780000000,9,42.0,39.0
1626780060000,9,14.0,14.0
1626780120000,9,0.0,16.0
1626782340000,9,27.0,27.0
1626782460000,9,25.0,0.0
1626782520000,9,38.0,38.0
1626782700000,9,28.0,0.0
1626782760000,9,1.0,0.0
1626783420000,9,117.0,103.0
1626783480000,9,96.0,98.0
1626783540000,9,32.0,106.0
1626783600000,9,23.0,58.0
1626783660000,9,15.0,68.0
1626783720000,9,93.0,99.0
1626783780000,9,94.0,88.0
1626783900000,9,52.0,41.0
1626783960000,9,19.0,7.0
1626784020000,9,14.0,0.0
1626784980000,9,28.0,31.0
1626785040000,9,22.0,31.0
1626785100000,9,29.0,43.0
1626785160000,9,8.0,0.0
1626785400000,9,22.0,8.0
1626785460000,9,36.0,0.0
1626785520000,9,15.0,0.0
1626785580000,9,40.0,0.0
1626785640000,9,32.0,0.0
1626785700000,9,49.0,0.0
1626785880000,9,18.0,0.0
1626792960000,9,15.0,0.0
1626793080000,9,49.0,51.0
1626793260000,9,0.0,10.0
1626794280000,9,0.0,14.0
1626794340000,9,0.0,5.0
1626794400000,9,0.0,21.0
1626794460000,9,0.0,24.0
1626794700000,9,0.0,14.0
1626794760000,9,0.0,12.0
1626794940000,9,27.0,27.0
1626795000000,9,36.0,21.0
1626795060000,9,17.0,0.0
1626795480000,9,11.0,0.0
1626795540000,9,13.0,0.0
1626795660000,9,18.0,0.0
1626795720000,9,23.0,23.0
1626824880000,9,19.0,19.0
1626825480000,9,18.0,0.0
1626826800000,9,0.0,28.0
1626826860000,9,0.0,69.0
1626826920000,9,37.0,37.0
1626827040000,9,26.0,17.0
1626828360000,9,0.0,12.0
1626828600000,9,42.0,44.0
1626828660000,9,0.0,10.0
1626828720000,9,57.0,68.0
