START,UTC,PHONE_STEP,WEARABLE_STEP
1636125120000,9,15.0,0.0
1636127640000,9,10.0,0.0
1636152420000,9,0.0,16.0
1636152480000,9,0.0,13.0
1636152540000,9,14.0,10.0
1636153020000,9,0.0,21.0
1636153920000,9,0.0,12.0
1636154580000,9,0.0,14.0
1636154820000,9,0.0,24.0
1636154880000,9,0.0,23.0
1636154940000,9,0.0,21.0
1636155060000,9,0.0,19.0
1636155240000,9,22.0,11.0
1636155300000,9,0.0,18.0
1636155420000,9,29.0,21.0
1636155480000,9,5.0,0.0
1636155660000,9,20.0,0.0
1636155720000,9,7.0,0.0
1636157520000,9,15.0,0.0
1636158120000,9,15.0,0.0
1636158900000,9,24.0,0.0
1636159020000,9,8.0,0.0
1636159320000,9,25.0,0.0
1636159380000,9,39.0,15.0
1636160100000,9,15.0,0.0
1636161060000,9,31.0,0.0
1636163160000,9,16.0,0.0
1636163580000,9,0.0,14.0
1636166160000,9,83.0,80.0
1636166220000,9,101.0,89.0
1636166280000,9,52.0,49.0
1636166400000,9,105.0,107.0
1636166460000,9,16.0,35.0
1636166520000,9,33.0,38.0
1636166580000,9,67.0,72.0
1636166640000,9,91.0,92.0
1636166700000,9,40.0,33.0
1636166760000,9,63.0,57.0
1636166820000,9,3.0,36.0
1636166880000,9,41.0,41.0
1636167000000,9,28.0,24.0
1636167060000,9,9.0,10.0
1636167120000,9,12.0,0.0
1636167240000,9,20.0,25.0
1636167600000,9,10.0,0.0
1636168080000,9,8.0,0.0
1636168200000,9,7.0,0.0
1636168680000,9,37.0,0.0
1636169100000,9,6.0,0.0
1636169400000,9,9.0,0.0
1636169460000,9,6.0,0.0
1636169520000,9,18.0,0.0
1636169640000,9,7.0,0.0
1636169820000,9,36.0,15.0
1636169880000,9,25.0,15.0
1636170120000,9,8.0,0.0
1636170180000,9,18.0,0.0
1636170360000,9,53.0,52.0
1636170420000,9,10.0,11.0
1636170540000,9,47.0,55.0
1636170600000,9,22.0,12.0
1636170660000,9,44.0,46.0
1636170840000,9,70.0,74.0
1636170900000,9,51.0,42.0
1636170960000,9,1.0,15.0
1636172760000,9,7.0,0.0
1636174260000,9,41.0,47.0
1636174320000,9,23.0,33.0
1636174440000,9,62.0,56.0
1636174500000,9,91.0,98.0
1636174560000,9,46.0,41.0
1636174620000,9,100.0,108.0
1636174680000,9,24.0,26.0
1636175940000,9,39.0,0.0
1636176000000,9,47.0,0.0
1636176120000,9,20.0,0.0
1636179840000,9,85.0,0.0
1636179900000,9,35.0,0.0
1636180200000,9,20.0,16.0
1636180260000,9,62.0,51.0
1636180380000,9,51.0,49.0
1636180440000,9,58.0,49.0
1636180500000,9,47.0,63.0
1636180560000,9,30.0,66.0
1636180740000,9,85.0,0.0
1636180800000,9,56.0,0.0
1636180860000,9,40.0,0.0
1636181940000,9,8.0,0.0
1636182000000,9,95.0,79.0
1636182060000,9,1.0,9.0
1636182240000,9,13.0,11.0
1636182300000,9,50.0,61.0
1636182360000,9,55.0,52.0
1636182420000,9,53.0,76.0
1636182480000,9,24.0,12.0
1636182540000,9,6.0,14.0
1636182600000,9,0.0,21.0
1636182660000,9,60.0,41.0
1636182720000,9,46.0,38.0
1636182780000,9,67.0,67.0
1636182840000,9,95.0,92.0
1636182900000,9,102.0,102.0
1636182960000,9,44.0,32.0
1636183020000,9,37.0,31.0
1636183080000,9,8.0,7.0
1636183200000,9,83.0,57.0
1636183260000,9,77.0,72.0
1636183320000,9,68.0,34.0
1636183380000,9,50.0,44.0
1636183440000,9,43.0,43.0
1636183500000,9,41.0,24.0
1636183560000,9,0.0,13.0
1636183680000,9,34.0,0.0
1636183740000,9,5.0,0.0
1636183860000,9,9.0,11.0
1636183920000,9,44.0,46.0
1636183980000,9,8.0,0.0
1636184340000,9,0.0,11.0
1636184400000,9,0.0,19.0
1636184460000,9,0.0,12.0
1636187760000,9,0.0,29.0
1636187820000,9,0.0,13.0
1636188120000,9,0.0,10.0
1636189560000,9,0.0,23.0
1636189680000,9,42.0,37.0
1636189740000,9,7.0,12.0
1636189980000,9,0.0,18.0
1636190040000,9,19.0,13.0
1636190100000,9,12.0,0.0
1636190460000,9,13.0,51.0
1636190520000,9,0.0,65.0
1636190580000,9,97.0,75.0
1636190640000,9,49.0,56.0
1636190700000,9,43.0,45.0
