START,UTC,PHONE_STEP,WEARABLE_STEP
1634590620000,9,0.0,14.0
1634590800000,9,15.0,33.0
1634590980000,9,72.0,65.0
1634591040000,9,118.0,119.0
1634591100000,9,117.0,115.0
1634591160000,9,116.0,113.0
1634591220000,9,114.0,114.0
1634591280000,9,54.0,46.0
1634591340000,9,82.0,95.0
1634591460000,9,13.0,0.0
1634591880000,9,78.0,59.0
1634591940000,9,57.0,50.0
1634592000000,9,49.0,54.0
1634592480000,9,33.0,18.0
1634592540000,9,9.0,0.0
1634594640000,9,72.0,58.0
1634594700000,9,101.0,100.0
1634594760000,9,106.0,104.0
1634594820000,9,60.0,54.0
1634595060000,9,8.0,0.0
1634597280000,9,24.0,0.0
1634597340000,9,109.0,117.0
1634597400000,9,106.0,105.0
1634597460000,9,105.0,106.0
1634597520000,9,103.0,102.0
1634597580000,9,0.0,5.0
1634597640000,9,0.0,11.0
1634599020000,9,25.0,11.0
1634599080000,9,75.0,71.0
1634599140000,9,95.0,90.0
1634599200000,9,100.0,100.0
1634599260000,9,97.0,97.0
1634599320000,9,98.0,102.0
1634599380000,9,101.0,102.0
1634599440000,9,101.0,101.0
1634599500000,9,13.0,12.0
1634599560000,9,32.0,14.0
1634599620000,9,16.0,27.0
1634599680000,9,32.0,25.0
1634599740000,9,20.0,12.0
1634599800000,9,43.0,43.0
1634599860000,9,0.0,10.0
1634600280000,9,40.0,13.0
1634600340000,9,9.0,50.0
1634600460000,9,0.0,33.0
1634600520000,9,0.0,39.0
1634600940000,9,0.0,25.0
1634601540000,9,0.0,22.0
1634602740000,9,24.0,28.0
1634602800000,9,0.0,13.0
1634603340000,9,52.0,47.0
1634603400000,9,2.0,21.0
1634605380000,9,28.0,17.0
1634607900000,9,0.0,69.0
1634607960000,9,0.0,28.0
1634608020000,9,0.0,42.0
1634608080000,9,0.0,43.0
1634608140000,9,0.0,12.0
1634608200000,9,0.0,14.0
1634611500000,9,0.0,73.0
1634612040000,9,0.0,75.0
1634612820000,9,0.0,11.0
1634613360000,9,9.0,0.0
1634613420000,9,42.0,53.0
1634613480000,9,9.0,0.0
1634613540000,9,63.0,65.0
1634613600000,9,25.0,0.0
1634613660000,9,59.0,31.0
1634613720000,9,9.0,0.0
1634613780000,9,24.0,20.0
1634613840000,9,40.0,43.0
1634613960000,9,58.0,54.0
1634614020000,9,100.0,98.0
1634614080000,9,44.0,47.0
1634614140000,9,55.0,48.0
1634614200000,9,22.0,31.0
1634614620000,9,0.0,20.0
1634614680000,9,0.0,7.0
1634616240000,9,32.0,27.0
1634616300000,9,85.0,88.0
1634616360000,9,38.0,43.0
1634616420000,9,96.0,95.0
1634616480000,9,60.0,61.0
1634616660000,9,45.0,39.0
1634616720000,9,104.0,108.0
1634616780000,9,108.0,106.0
1634616840000,9,105.0,105.0
1634616900000,9,107.0,107.0
1634616960000,9,107.0,108.0
1634617020000,9,108.0,104.0
1634617080000,9,107.0,105.0
1634617140000,9,105.0,106.0
1634617200000,9,106.0,107.0
1634617260000,9,104.0,103.0
1634617320000,9,27.0,25.0
1634617380000,9,52.0,51.0
1634617440000,9,78.0,74.0
1634617500000,9,21.0,31.0
1634617560000,9,18.0,3.0
1634617620000,9,18.0,19.0
1634617740000,9,22.0,13.0
1634617860000,9,10.0,23.0
1634617920000,9,0.0,12.0
1634617980000,9,65.0,78.0
1634618040000,9,18.0,9.0
1634618280000,9,7.0,0.0
1634618340000,9,67.0,50.0
1634618400000,9,57.0,69.0
1634618460000,9,9.0,0.0
1634618580000,9,19.0,12.0
1634618880000,9,8.0,0.0
1634619060000,9,102.0,88.0
1634619240000,9,41.0,42.0
1634619360000,9,54.0,52.0
1634619420000,9,106.0,108.0
1634619480000,9,6.0,6.0
1634619540000,9,40.0,35.0
1634619600000,9,0.0,52.0
1634619660000,9,0.0,29.0
1634620260000,9,52.0,56.0
1634620500000,9,32.0,29.0
1634620560000,9,23.0,31.0
1634620800000,9,0.0,77.0
1634620860000,9,0.0,46.0
1634620920000,9,0.0,35.0
1634620980000,9,0.0,24.0
1634621040000,9,0.0,5.0
1634621820000,9,6.0,0.0
1634622000000,9,21.0,0.0
1634622060000,9,8.0,0.0
1634624940000,9,0.0,54.0
1634625000000,9,0.0,39.0
1634625060000,9,0.0,32.0
1634625120000,9,0.0,19.0
1634625540000,9,0.0,14.0
1634625600000,9,0.0,26.0
1634625720000,9,0.0,24.0
1634625780000,9,0.0,24.0
1634626200000,9,0.0,10.0
1634627700000,9,0.0,40.0
1634628360000,9,0.0,31.0
1634628840000,9,0.0,47.0
1634628960000,9,0.0,54.0
1634629020000,9,0.0,38.0
1634629140000,9,0.0,11.0
1634629200000,9,0.0,9.0
1634629260000,9,0.0,66.0
1634629320000,9,0.0,3.0
1634629440000,9,53.0,44.0
1634629500000,9,9.0,0.0
1634629620000,9,45.0,18.0
1634629680000,9,3.0,0.0
