START,UTC,PHONE_STEP,WEARABLE_STEP
1626537060000,9,10.0,0.0
1626538020000,9,15.0,0.0
1626538380000,9,39.0,0.0
1626554040000,9,0.0,13.0
1626559440000,9,0.0,10.0
1626569160000,9,0.0,12.0
1626569220000,9,0.0,7.0
1626569400000,9,7.0,0.0
1626570840000,9,9.0,0.0
1626570960000,9,0.0,15.0
1626571020000,9,0.0,10.0
1626571080000,9,8.0,19.0
1626571140000,9,0.0,10.0
1626571200000,9,0.0,4.0
1626571320000,9,0.0,24.0
1626571440000,9,0.0,13.0
1626571500000,9,11.0,0.0
1626571560000,9,84.0,57.0
1626571620000,9,37.0,27.0
1626571680000,9,24.0,27.0
1626571740000,9,0.0,12.0
1626571800000,9,37.0,50.0
1626572220000,9,69.0,76.0
1626572280000,9,109.0,106.0
1626572340000,9,77.0,108.0
1626572400000,9,56.0,113.0
1626572460000,9,0.0,17.0
1626572520000,9,86.0,85.0
1626572580000,9,108.0,109.0
1626572640000,9,114.0,109.0
1626572700000,9,25.0,35.0
1626573840000,9,17.0,0.0
1626575760000,9,0.0,10.0
1626579780000,9,28.0,12.0
1626579840000,9,107.0,97.0
1626579900000,9,110.0,99.0
1626579960000,9,85.0,60.0
1626580020000,9,22.0,0.0
1626580080000,9,108.0,95.0
1626580140000,9,50.0,41.0
1626580200000,9,8.0,13.0
1626580260000,9,18.0,0.0
1626580320000,9,1.0,1.0
1626581940000,9,26.0,15.0
1626582000000,9,97.0,98.0
1626582060000,9,38.0,18.0
1626582300000,9,15.0,14.0
1626582360000,9,28.0,30.0
1626583920000,9,26.0,13.0
1626583980000,9,111.0,99.0
1626584040000,9,105.0,109.0
1626584100000,9,50.0,61.0
1626584160000,9,44.0,55.0
1626584880000,9,0.0,11.0
1626590040000,9,19.0,17.0
1626590100000,9,98.0,84.0
1626590160000,9,102.0,110.0
1626590220000,9,97.0,100.0
1626590280000,9,103.0,102.0
1626590340000,9,94.0,93.0
1626590400000,9,85.0,98.0
1626590460000,9,94.0,100.0
1626590520000,9,101.0,101.0
1626590580000,9,101.0,100.0
1626590640000,9,100.0,100.0
1626590700000,9,100.0,102.0
1626590760000,9,105.0,104.0
1626590820000,9,66.0,84.0
1626592620000,9,25.0,19.0
1626592680000,9,8.0,7.0
1626592740000,9,26.0,0.0
1626592860000,9,0.0,10.0
1626595200000,9,18.0,13.0
1626595260000,9,54.0,62.0
1626595320000,9,90.0,76.0
1626595380000,9,105.0,105.0
1626595440000,9,102.0,102.0
1626595500000,9,103.0,104.0
1626595560000,9,98.0,90.0
1626595620000,9,81.0,99.0
1626595680000,9,104.0,103.0
1626595740000,9,95.0,87.0
1626595800000,9,89.0,78.0
1626595860000,9,92.0,87.0
1626595920000,9,79.0,73.0
1626595980000,9,93.0,96.0
1626596040000,9,98.0,98.0
1626596100000,9,89.0,83.0
1626596160000,9,45.0,48.0
1626596220000,9,10.0,12.0
1626596340000,9,100.0,97.0
1626596400000,9,97.0,98.0
1626596460000,9,103.0,99.0
1626596520000,9,92.0,91.0
1626596700000,9,109.0,103.0
1626596760000,9,38.0,45.0
1626596820000,9,7.0,26.0
1626596940000,9,9.0,16.0
1626598740000,9,29.0,38.0
1626598800000,9,96.0,90.0
1626598860000,9,14.0,15.0
1626598920000,9,17.0,15.0
1626598980000,9,101.0,101.0
1626599040000,9,107.0,104.0
1626599100000,9,102.0,102.0
1626599160000,9,38.0,37.0
